query_id,system,P@10,R@20,F1,hallucinated_or_out_of_pool,total_tokens,latency_s
litsearch_075,scholarloop_a,0.0,0.0,0.0,0,317,3.000651099951938
litsearch_076,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_076,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_076,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_076,single_llm,0.1,1.0,0.18181818181818182,0,1469,9.470386400003918
litsearch_076,scholarloop_a,0.1,1.0,0.18181818181818182,0,234,1.895972599973902
litsearch_077,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_077,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_077,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_077,single_llm,0.1,1.0,0.18181818181818182,0,1056,5.361882500001229
litsearch_077,scholarloop_a,0.1,1.0,0.18181818181818182,0,281,2.6823989999247715
litsearch_078,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_078,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_078,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_078,single_llm,0.0,0.0,0.0,0,1143,8.394910700037144
litsearch_078,scholarloop_a,0.0,0.0,0.0,0,354,3.3029587999917567
litsearch_079,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_079,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_079,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_079,single_llm,0.0,0.0,0.0,0,1518,12.984915100038052
litsearch_079,scholarloop_a,0.0,0.0,0.0,0,282,2.1972548000048846
litsearch_080,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_080,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_080,neural_embedding,0.1,0.5,0.16666666666666669,0,0,0.0
litsearch_080,single_llm,0.1,0.5,0.16666666666666669,0,1342,8.5344661999261
litsearch_080,scholarloop_a,0.1,0.5,0.16666666666666669,0,273,2.4285235999850556
litsearch_081,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_081,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_081,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_081,single_llm,0.1,1.0,0.18181818181818182,0,879,3.6467564000049606
litsearch_081,scholarloop_a,0.1,1.0,0.18181818181818182,0,403,2.901434800005518
litsearch_082,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_082,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_082,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_082,single_llm,0.0,0.0,0.0,0,742,3.1794863999821246
litsearch_082,scholarloop_a,0.1,1.0,0.18181818181818182,0,383,3.079435699968599
litsearch_083,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_083,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_083,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_083,single_llm,0.1,1.0,0.18181818181818182,0,1662,12.580288999946788
litsearch_083,scholarloop_a,0.1,1.0,0.18181818181818182,0,405,3.8839165000244975
litsearch_084,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_084,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_084,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_084,single_llm,0.0,0.0,0.0,0,923,5.329977000015788
litsearch_084,scholarloop_a,0.0,0.0,0.0,0,386,2.986931699910201
litsearch_085,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_085,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_085,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_085,single_llm,0.1,1.0,0.18181818181818182,0,940,4.594629000057466
litsearch_085,scholarloop_a,0.1,1.0,0.18181818181818182,0,261,2.149896400049329
litsearch_086,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_086,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_086,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_086,single_llm,0.0,0.0,0.0,0,980,5.361243300023489
litsearch_086,scholarloop_a,0.1,1.0,0.18181818181818182,0,309,3.0149446999421343
litsearch_087,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_087,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_087,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_087,single_llm,0.1,1.0,0.18181818181818182,0,1535,10.671096100006253
litsearch_087,scholarloop_a,0.1,1.0,0.18181818181818182,0,274,2.0163094999734312
litsearch_088,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_088,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_088,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_088,single_llm,0.1,1.0,0.18181818181818182,0,1548,11.078396399971098
litsearch_088,scholarloop_a,0.1,1.0,0.18181818181818182,0,287,2.4722686999011785
litsearch_089,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_089,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_089,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_089,single_llm,0.1,1.0,0.18181818181818182,0,2063,14.828299900051206
litsearch_089,scholarloop_a,0.1,1.0,0.18181818181818182,0,276,2.1009014999726787
litsearch_090,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_090,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_090,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_090,single_llm,0.1,1.0,0.18181818181818182,0,1007,5.372722600004636
litsearch_090,scholarloop_a,0.1,1.0,0.18181818181818182,0,248,1.9406765999738127
litsearch_091,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_091,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_091,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_091,single_llm,0.1,1.0,0.18181818181818182,0,980,3.7935680999653414
litsearch_091,scholarloop_a,0.1,1.0,0.18181818181818182,0,264,1.9697416999842972
litsearch_092,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_092,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_092,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_092,single_llm,0.0,0.0,0.0,0,1077,5.01143630000297
litsearch_092,scholarloop_a,0.0,0.0,0.0,0,367,3.3626563999569044
litsearch_093,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_093,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_093,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_093,single_llm,0.0,0.0,0.0,0,1307,8.408211100031622
litsearch_093,scholarloop_a,0.0,0.5,0.0,0,337,2.634249299997464
litsearch_094,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_094,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_094,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_094,single_llm,0.1,1.0,0.18181818181818182,0,1182,7.377187500009313
litsearch_094,scholarloop_a,0.1,1.0,0.18181818181818182,0,343,2.694044500007294
litsearch_095,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_095,bm25,0.1,0.3333333333333333,0.15384615384615383,0,0,0.0
litsearch_095,neural_embedding,0.1,0.6666666666666666,0.1739130434782609,0,0,0.0
litsearch_095,single_llm,0.2,0.6666666666666666,0.30769230769230765,0,1390,8.211640699999407
litsearch_095,scholarloop_a,0.2,0.6666666666666666,0.30769230769230765,0,275,2.114677599980496
litsearch_096,keyword,0.0,0.2,0.0,0,0,0.0
litsearch_096,bm25,0.2,0.6,0.3,0,0,0.0
litsearch_096,neural_embedding,0.1,0.2,0.13333333333333333,0,0,0.0
litsearch_096,single_llm,0.1,0.2,0.13333333333333333,0,1526,7.997843599994667
litsearch_096,scholarloop_a,0.1,0.2,0.13333333333333333,0,249,1.5459433000069112
litsearch_097,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_097,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_097,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_097,single_llm,0.1,1.0,0.18181818181818182,0,983,4.449019900057465
litsearch_097,scholarloop_a,0.1,1.0,0.18181818181818182,0,321,2.5245399000123143
litsearch_098,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_098,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_098,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_098,single_llm,0.1,1.0,0.18181818181818182,0,905,3.8345665000379086
litsearch_098,scholarloop_a,0.1,1.0,0.18181818181818182,0,371,3.4228036000858992
litsearch_099,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_099,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_099,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_099,single_llm,0.1,1.0,0.18181818181818182,0,1827,12.29509439994581
litsearch_099,scholarloop_a,0.1,1.0,0.18181818181818182,0,240,1.6296582999639213
litsearch_100,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_100,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_100,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_100,single_llm,0.1,1.0,0.18181818181818182,0,1009,5.852412800071761
litsearch_100,scholarloop_a,0.1,1.0,0.18181818181818182,0,421,3.2355773000745103
litsearch_101,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_101,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_101,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_101,single_llm,0.1,1.0,0.18181818181818182,0,1614,10.271101900027134
litsearch_101,scholarloop_a,0.1,1.0,0.18181818181818182,0,295,2.1925026000244543
litsearch_102,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_102,bm25,0.1,0.5,0.16666666666666669,0,0,0.0
litsearch_102,neural_embedding,0.1,0.5,0.16666666666666669,0,0,0.0
litsearch_102,single_llm,0.1,0.5,0.16666666666666669,0,1485,8.462179800029844
litsearch_102,scholarloop_a,0.1,0.5,0.16666666666666669,0,290,1.9036885000532493
litsearch_103,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_103,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_103,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_103,single_llm,0.0,0.0,0.0,0,1412,9.456606599967927
litsearch_103,scholarloop_a,0.0,0.0,0.0,0,223,1.466162700089626
litsearch_104,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_104,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_104,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_104,single_llm,0.0,0.0,0.0,0,955,4.934183200006373
litsearch_104,scholarloop_a,0.1,1.0,0.18181818181818182,0,296,2.205249599996023
litsearch_105,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_105,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_105,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_105,single_llm,0.1,1.0,0.18181818181818182,0,888,5.013385699945502
litsearch_105,scholarloop_a,0.1,1.0,0.18181818181818182,0,277,2.4805692000081763
litsearch_106,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_106,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_106,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_106,single_llm,0.1,1.0,0.18181818181818182,0,1706,12.164055500063114
litsearch_106,scholarloop_a,0.1,1.0,0.18181818181818182,0,215,2.0705735000083223
litsearch_107,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_107,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_107,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_107,single_llm,0.1,1.0,0.18181818181818182,0,2486,23.550112499971874
litsearch_107,scholarloop_a,0.1,1.0,0.18181818181818182,0,460,4.539582400000654
litsearch_108,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_108,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_108,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_108,single_llm,0.1,1.0,0.18181818181818182,0,1242,8.566638299962506
litsearch_108,scholarloop_a,0.1,1.0,0.18181818181818182,0,237,4.94803700002376
litsearch_109,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_109,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_109,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_109,single_llm,0.0,0.0,0.0,0,1425,10.912574799964204
litsearch_109,scholarloop_a,0.0,0.0,0.0,0,269,2.453911800053902
litsearch_110,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_110,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_110,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_110,single_llm,0.0,0.0,0.0,0,1403,10.093015899998136
litsearch_110,scholarloop_a,0.0,0.0,0.0,0,249,2.151782200089656
litsearch_111,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_111,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_111,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_111,single_llm,0.0,0.0,0.0,0,1391,9.980924699921161
litsearch_111,scholarloop_a,0.0,0.0,0.0,0,304,2.5912545999744907
litsearch_112,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_112,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_112,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_112,single_llm,0.1,1.0,0.18181818181818182,0,1371,9.086531699984334
litsearch_112,scholarloop_a,0.1,1.0,0.18181818181818182,0,330,2.6433796000201255
litsearch_113,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_113,bm25,0.2,1.0,0.33333333333333337,0,0,0.0
litsearch_113,neural_embedding,0.2,1.0,0.33333333333333337,0,0,0.0
litsearch_113,single_llm,0.2,1.0,0.33333333333333337,0,1125,7.517865400062874
litsearch_113,scholarloop_a,0.2,1.0,0.33333333333333337,0,300,2.699870799900964
litsearch_114,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_114,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_114,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_114,single_llm,0.0,0.0,0.0,0,933,5.51974939997308
litsearch_114,scholarloop_a,0.0,1.0,0.0,0,474,4.43746749998536
litsearch_115,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_115,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_115,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_115,single_llm,0.1,1.0,0.18181818181818182,0,670,2.746302100014873
litsearch_115,scholarloop_a,0.1,1.0,0.18181818181818182,0,322,3.353756499942392
litsearch_116,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_116,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_116,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_116,single_llm,0.1,1.0,0.18181818181818182,0,1145,7.763508699950762
litsearch_116,scholarloop_a,0.1,1.0,0.18181818181818182,0,318,2.5725281999912113
litsearch_117,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_117,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_117,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_117,single_llm,0.1,1.0,0.18181818181818182,0,1165,7.832758600008674
litsearch_117,scholarloop_a,0.1,1.0,0.18181818181818182,0,382,3.3965272000059485
litsearch_118,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_118,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_118,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_118,single_llm,0.1,1.0,0.18181818181818182,0,1293,10.560141499969177
litsearch_118,scholarloop_a,0.1,1.0,0.18181818181818182,0,287,2.869474499952048
litsearch_119,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_119,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_119,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_119,single_llm,0.0,0.0,0.0,0,1114,6.108280700049363
litsearch_119,scholarloop_a,0.0,0.0,0.0,0,281,2.7102165000978857
litsearch_120,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_120,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_120,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_120,single_llm,0.1,1.0,0.18181818181818182,0,802,4.119853600044735
litsearch_120,scholarloop_a,0.1,1.0,0.18181818181818182,0,380,3.2534378999844193
litsearch_121,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_121,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_121,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_121,single_llm,0.1,1.0,0.18181818181818182,0,755,3.2594502000138164
litsearch_121,scholarloop_a,0.1,1.0,0.18181818181818182,0,240,2.107530999928713
litsearch_122,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_122,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_122,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_122,single_llm,0.1,1.0,0.18181818181818182,0,968,6.366630499949679
litsearch_122,scholarloop_a,0.1,1.0,0.18181818181818182,0,223,2.0481370999477804
litsearch_123,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_123,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_123,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_123,single_llm,0.0,0.0,0.0,0,1214,8.297882600105368
litsearch_123,scholarloop_a,0.0,0.0,0.0,0,333,3.1187116999644786
litsearch_124,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_124,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_124,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_124,single_llm,0.0,0.0,0.0,0,1625,12.065587500110269
litsearch_124,scholarloop_a,0.0,0.0,0.0,0,295,2.3156208000145853
litsearch_125,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_125,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_125,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_125,single_llm,0.1,1.0,0.18181818181818182,0,1399,8.1248431999702
litsearch_125,scholarloop_a,0.1,1.0,0.18181818181818182,0,314,2.550530800013803
litsearch_126,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_126,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_126,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_126,single_llm,0.1,1.0,0.18181818181818182,0,1324,8.068906700005755
litsearch_126,scholarloop_a,0.0,0.0,0.0,0,327,2.211565600009635
litsearch_127,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_127,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_127,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_127,single_llm,0.1,1.0,0.18181818181818182,0,766,3.6342859000433236
litsearch_127,scholarloop_a,0.1,1.0,0.18181818181818182,0,393,3.0100266999797896
litsearch_128,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_128,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_128,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_128,single_llm,0.0,0.0,0.0,0,810,4.200966999982484
litsearch_128,scholarloop_a,0.0,0.0,0.0,0,490,3.9773287000134587
litsearch_129,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_129,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_129,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_129,single_llm,0.1,1.0,0.18181818181818182,0,1862,12.72604700003285
litsearch_129,scholarloop_a,0.1,1.0,0.18181818181818182,0,289,1.999502299935557
litsearch_130,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_130,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_130,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_130,single_llm,0.1,1.0,0.18181818181818182,0,777,4.102192100021057
litsearch_130,scholarloop_a,0.1,1.0,0.18181818181818182,0,266,2.803912300034426
litsearch_131,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_131,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_131,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_131,single_llm,0.0,0.0,0.0,0,1047,6.367928999941796
litsearch_131,scholarloop_a,0.1,1.0,0.18181818181818182,0,287,2.139195599942468
litsearch_132,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_132,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_132,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_132,single_llm,0.0,0.0,0.0,0,1209,7.993481499957852
litsearch_132,scholarloop_a,0.0,0.0,0.0,0,293,2.6133587000658736
litsearch_133,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_133,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_133,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_133,single_llm,0.1,1.0,0.18181818181818182,0,1313,9.135751300025731
litsearch_133,scholarloop_a,0.1,1.0,0.18181818181818182,0,359,3.140582100022584
litsearch_134,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_134,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_134,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_134,single_llm,0.0,0.0,0.0,0,1347,8.074684099992737
litsearch_134,scholarloop_a,0.0,1.0,0.0,0,228,1.8798710000701249
litsearch_135,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_135,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_135,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_135,single_llm,0.0,0.0,0.0,0,2102,17.540679599973373
litsearch_135,scholarloop_a,0.0,0.0,0.0,0,274,2.4481511999620125
litsearch_136,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_136,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_136,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_136,single_llm,0.0,0.0,0.0,0,1027,5.23478990001604
litsearch_136,scholarloop_a,0.0,0.0,0.0,0,319,2.907771799946204
litsearch_137,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_137,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_137,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_137,single_llm,0.0,0.0,0.0,0,832,3.9037606000201777
litsearch_137,scholarloop_a,0.0,0.0,0.0,0,273,2.413843199959956
litsearch_138,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_138,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_138,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_138,single_llm,0.1,1.0,0.18181818181818182,0,1080,5.136079300078563
litsearch_138,scholarloop_a,0.1,1.0,0.18181818181818182,0,384,2.802491799928248
litsearch_139,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_139,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_139,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_139,single_llm,0.1,1.0,0.18181818181818182,0,831,3.8689052999252453
litsearch_139,scholarloop_a,0.1,1.0,0.18181818181818182,0,275,2.0285613000160083
litsearch_140,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_140,bm25,0.0,1.0,0.0,0,0,0.0
litsearch_140,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_140,single_llm,0.1,1.0,0.18181818181818182,0,962,5.605223599937744
litsearch_140,scholarloop_a,0.1,1.0,0.18181818181818182,0,222,1.7351433000294492
litsearch_141,keyword,0.0,1.0,0.0,0,0,0.0
litsearch_141,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_141,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_141,single_llm,0.1,1.0,0.18181818181818182,0,1139,7.388584800064564
litsearch_141,scholarloop_a,0.1,1.0,0.18181818181818182,0,265,2.471819999977015
litsearch_142,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_142,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_142,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_142,single_llm,0.0,0.0,0.0,0,871,4.594351900042966
litsearch_142,scholarloop_a,0.0,0.0,0.0,0,264,2.631978000048548
litsearch_143,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_143,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_143,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_143,single_llm,0.0,0.0,0.0,0,1336,8.881538899964653
litsearch_143,scholarloop_a,0.0,0.0,0.0,0,235,2.1340818000026047
litsearch_144,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_144,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_144,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_144,single_llm,0.0,0.0,0.0,0,1514,11.782916600001045
litsearch_144,scholarloop_a,0.1,1.0,0.18181818181818182,0,364,2.9601811999455094
litsearch_145,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_145,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_145,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_145,single_llm,0.0,0.0,0.0,0,1067,6.50616109999828
litsearch_145,scholarloop_a,0.0,0.0,0.0,0,339,2.9752349000191316
litsearch_146,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_146,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_146,neural_embedding,0.0,1.0,0.0,0,0,0.0
litsearch_146,single_llm,0.1,1.0,0.18181818181818182,0,737,3.3872112000826746
litsearch_146,scholarloop_a,0.1,1.0,0.18181818181818182,0,310,2.5027830000035465
litsearch_147,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_147,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_147,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_147,single_llm,0.0,0.0,0.0,0,1133,6.336375799961388
litsearch_147,scholarloop_a,0.0,0.0,0.0,0,309,2.75232099997811
litsearch_148,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_148,bm25,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_148,neural_embedding,0.1,1.0,0.18181818181818182,0,0,0.0
litsearch_148,single_llm,0.1,1.0,0.18181818181818182,0,1273,9.060212299926206
litsearch_148,scholarloop_a,0.1,1.0,0.18181818181818182,0,259,2.195091100060381
litsearch_149,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_149,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_149,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_149,single_llm,0.0,0.0,0.0,0,1791,15.449886500020511
litsearch_149,scholarloop_a,0.0,0.0,0.0,0,326,3.0609591000247747
litsearch_150,keyword,0.0,0.0,0.0,0,0,0.0
litsearch_150,bm25,0.0,0.0,0.0,0,0,0.0
litsearch_150,neural_embedding,0.0,0.0,0.0,0,0,0.0
litsearch_150,single_llm,0.0,0.0,0.0,0,1569,11.174480900052004
litsearch_150,scholarloop_a,0.0,0.0,0.0,0,335,2.7334158000303432
litsearch_151,keyword,0.1,1.0,0.18181818181818182,0,0,0.0
