query_id,split,system,P@10,R@20,F1,NDCG@20,hallucinated_or_out_of_pool,total_tokens,latency_s
litsearch_167,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,258,2.130899100098759
litsearch_167,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_167,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.418678899997758
litsearch_168,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_168,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_168,test,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_168,test,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1718,12.232202399987727
litsearch_168,test,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,296,2.568439200054854
litsearch_168,test,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_168,test,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3284750000020722
litsearch_169,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_169,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_169,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_169,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1062,6.811539700021967
litsearch_169,holdout,scholarloop_a_v1_frozen,0.0,1.0,0.0,0.27894294565112987,0,260,2.470960299950093
litsearch_169,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_169,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.2465446999995038
litsearch_170,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_170,holdout,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_170,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_170,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1475,11.597693599993363
litsearch_170,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,396,3.1296370999189094
litsearch_170,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_170,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.9542417000011483
litsearch_171,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_171,holdout,bm25,0.2,1.0,0.33333333333333337,0.9197207891481876,0,0,0.0
litsearch_171,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.766433990956823,0,0,0.0
litsearch_171,holdout,single_llm_frozen_m010,0.1,0.5,0.16666666666666669,0.6131471927654584,0,885,5.039762999978848
litsearch_171,holdout,scholarloop_a_v1_frozen,0.2,1.0,0.33333333333333337,1.0,0,296,2.6859592999098822
litsearch_171,holdout,scholarloop_a_v2_no_rerank,0.2,1.0,0.33333333333333337,1.0,0,0,0.0
litsearch_171,holdout,scholarloop_a_v2,0.2,1.0,0.33333333333333337,1.0,0,0,1.005147500000021
litsearch_172,train,keyword,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_172,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_172,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_172,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,968,5.528264699969441
litsearch_172,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,286,2.8254423000616953
litsearch_172,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_172,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.3485055999990436
litsearch_173,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_173,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_173,train,neural_embedding_v2,0.0,1.0,0.0,0.26264953503719357,0,0,0.0
litsearch_173,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1662,12.51062620000448
litsearch_173,train,scholarloop_a_v1_frozen,0.0,1.0,0.0,0.24465054211822604,0,322,2.8406114000827074
litsearch_173,train,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.23540891336663824,0,0,0.0
litsearch_173,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.358919700000115
litsearch_174,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_174,holdout,bm25,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_174,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_174,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1362,8.447491600061767
litsearch_174,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,290,2.3286948000313714
litsearch_174,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_174,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1532828999988851
litsearch_175,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_175,test,bm25,0.1,1.0,0.18181818181818182,0.3010299956639812,0,0,0.0
litsearch_175,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_175,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1603,10.253379800007679
litsearch_175,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.43067655807339306,0,233,1.6891621000831947
litsearch_175,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_175,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.3087904000021808
litsearch_176,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_176,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_176,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_176,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1336,10.602597899967805
litsearch_176,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,309,2.6209750999696553
litsearch_176,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_176,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3428432999971847
litsearch_177,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_177,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_177,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_177,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1144,6.806239400058985
litsearch_177,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.3562071871080222,0,253,1.9671811000443995
litsearch_177,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_177,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.3562071871080222,0,0,1.3725220000014815
litsearch_178,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_178,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_178,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_178,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1546,11.304911000072025
litsearch_178,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,285,2.301426399964839
litsearch_178,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_178,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.2705186999992293
litsearch_179,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_179,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_179,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_179,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1953,15.72893570002634
litsearch_179,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,308,2.4623104999773204
litsearch_179,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_179,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.1679771000017354
litsearch_180,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_180,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_180,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_180,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1626,13.123750200029463
litsearch_180,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,289,2.3661420999560505
litsearch_180,train,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.23981246656813146,0,0,0.0
litsearch_180,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3517748000012944
litsearch_181,train,keyword,0.0,1.0,0.0,0.23981246656813146,0,0,0.0
litsearch_181,train,bm25,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_181,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_181,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1746,13.179103100090288
litsearch_181,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,250,2.2067382999230176
litsearch_181,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_181,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.937340000000404
litsearch_182,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_182,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_182,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_182,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1072,5.576905300025828
litsearch_182,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,333,2.457780900062062
litsearch_182,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_182,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.2890648263178879,0,0,1.1237595999991754
litsearch_183,train,keyword,0.1,1.0,0.18181818181818182,0.3562071871080222,0,0,0.0
litsearch_183,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_183,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_183,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,835,3.3286074000643566
litsearch_183,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,377,2.1733808000572026
litsearch_183,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_183,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.3513381000011577
litsearch_184,train,keyword,0.1,1.0,0.18181818181818182,0.31546487678572877,0,0,0.0
litsearch_184,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_184,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_184,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1197,7.474139099940658
litsearch_184,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,284,2.093402700033039
litsearch_184,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_184,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.3734079000023485
litsearch_185,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_185,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_185,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_185,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,909,4.286295700003393
litsearch_185,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,318,2.457219099975191
litsearch_185,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_185,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.2011851999995997
litsearch_186,train,keyword,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_186,train,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_186,train,neural_embedding_v2,0.0,1.0,0.0,0.23540891336663824,0,0,0.0
litsearch_186,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1345,9.209460499929264
litsearch_186,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,381,2.6545244000153616
litsearch_186,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_186,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.4976881999973557
litsearch_187,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_187,train,bm25,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_187,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_187,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1379,9.05342159990687
litsearch_187,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.5,0,309,2.3428910999791697
litsearch_187,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_187,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.0075154000005568
litsearch_188,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_188,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_188,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.31546487678572877,0,0,0.0
litsearch_188,test,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1190,6.491351200034842
litsearch_188,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.5,0,286,1.9439310000743717
litsearch_188,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_188,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.2334367999974347
litsearch_189,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_189,test,bm25,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_189,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_189,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1427,10.07326059998013
litsearch_189,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.6309297535714575,0,385,3.097848500008695
litsearch_189,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_189,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,1.1305907999994815
litsearch_190,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_190,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_190,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_190,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,822,2.6697373000206426
litsearch_190,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,270,2.0554677000036463
litsearch_190,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_190,train,scholarloop_a_v2,0.0,1.0,0.0,0.25,0,0,0.8166526999993948
litsearch_191,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_191,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_191,train,neural_embedding_v2,0.0,1.0,0.0,0.23981246656813146,0,0,0.0
litsearch_191,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,914,4.836787899956107
litsearch_191,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.3010299956639812,0,375,2.5630398999201134
litsearch_191,train,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.2559580248098155,0,0,0.0
litsearch_191,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.3010299956639812,0,0,1.0661218999994162
litsearch_192,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_192,train,bm25,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_192,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_192,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,762,3.520895600086078
litsearch_192,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,278,2.2392421000404283
litsearch_192,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_192,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1849595999992744
litsearch_193,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_193,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_193,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_193,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1616,11.337884099921212
litsearch_193,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,355,2.7423911000369117
litsearch_193,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_193,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.140679900003306
litsearch_194,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_194,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_194,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_194,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1636,11.011789400014095
litsearch_194,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,369,2.748331699986011
litsearch_194,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_194,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.2609636999986833
litsearch_195,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_195,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_195,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_195,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1383,9.465536499978043
litsearch_195,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,276,2.1460513001075014
litsearch_195,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_195,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.263878099998692
litsearch_196,train,keyword,0.0,1.0,0.0,0.26264953503719357,0,0,0.0
litsearch_196,train,bm25,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_196,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_196,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,993,4.29245000006631
litsearch_196,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.6309297535714575,0,241,1.8416284000268206
litsearch_196,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_196,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.096532000003208
litsearch_197,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_197,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_197,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_197,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1289,7.1746025999309495
litsearch_197,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,276,2.421982100000605
litsearch_197,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_197,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.2890648263178879,0,0,1.2940570000027947
litsearch_198,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_198,train,bm25,0.0,1.0,0.0,0.26264953503719357,0,0,0.0
litsearch_198,train,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_198,train,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,1177,6.235050599905662
litsearch_198,train,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,451,4.0484013999812305
litsearch_198,train,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_198,train,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,1.2452669000012975
litsearch_199,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_199,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_199,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_199,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,2141,15.120193199953064
litsearch_199,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,328,2.4077683999203146
litsearch_199,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_199,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.3082132000017737
litsearch_200,holdout,keyword,0.1,1.0,0.18181818181818182,0.6309297535714575,0,0,0.0
litsearch_200,holdout,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_200,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_200,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,934,4.930073500028811
litsearch_200,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.5,0,274,2.4581200999673456
litsearch_200,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_200,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.2844508000016504
litsearch_201,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_201,holdout,bm25,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_201,holdout,neural_embedding_v2,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_201,holdout,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,905,4.523564300034195
litsearch_201,holdout,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,291,2.340916799963452
litsearch_201,holdout,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_201,holdout,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.1111035000030824
litsearch_202,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_202,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_202,train,neural_embedding_v2,0.0,1.0,0.0,0.23137821315975915,0,0,0.0
litsearch_202,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1345,8.448440900072455
litsearch_202,train,scholarloop_a_v1_frozen,0.0,1.0,0.0,0.24465054211822604,0,446,4.267865399946459
litsearch_202,train,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_202,train,scholarloop_a_v2,0.0,1.0,0.0,0.26264953503719357,0,0,1.1354895000004035
litsearch_203,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_203,test,bm25,0.1,1.0,0.18181818181818182,0.38685280723454163,0,0,0.0
litsearch_203,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.31546487678572877,0,0,0.0
litsearch_203,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,1.0,0,724,2.7929045000346377
litsearch_203,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,0.6309297535714575,0,391,2.897393299965188
litsearch_203,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
litsearch_203,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,1.0,0,0,1.306209400001535
litsearch_204,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_204,test,bm25,0.0,1.0,0.0,0.27023815442731974,0,0,0.0
litsearch_204,test,neural_embedding_v2,0.0,1.0,0.0,0.2559580248098155,0,0,0.0
litsearch_204,test,single_llm_frozen_m010,0.1,1.0,0.18181818181818182,0.6309297535714575,0,1152,5.780869300011545
litsearch_204,test,scholarloop_a_v1_frozen,0.1,1.0,0.18181818181818182,1.0,0,262,2.0769937000004575
litsearch_204,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,0.5,0,0,0.0
litsearch_204,test,scholarloop_a_v2,0.1,1.0,0.18181818181818182,0.5,0,0,1.1027471000015794
litsearch_205,holdout,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_205,holdout,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_205,holdout,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_205,holdout,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1359,7.959801199962385
litsearch_205,holdout,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,228,1.5283525999402627
litsearch_205,holdout,scholarloop_a_v2_no_rerank,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_205,holdout,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,0.8737575000013749
litsearch_206,train,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_206,train,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_206,train,neural_embedding_v2,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_206,train,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,917,4.066385300015099
litsearch_206,train,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,363,2.9417612000834197
litsearch_206,train,scholarloop_a_v2_no_rerank,0.0,1.0,0.0,0.24465054211822604,0,0,0.0
litsearch_206,train,scholarloop_a_v2,0.0,0.0,0.0,0.0,0,0,1.0153258000027563
litsearch_207,test,keyword,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_207,test,bm25,0.0,0.0,0.0,0.0,0,0,0.0
litsearch_207,test,neural_embedding_v2,0.1,1.0,0.18181818181818182,0.43067655807339306,0,0,0.0
litsearch_207,test,single_llm_frozen_m010,0.0,0.0,0.0,0.0,0,1096,5.802221299964003
litsearch_207,test,scholarloop_a_v1_frozen,0.0,0.0,0.0,0.0,0,360,2.6315561999799684
litsearch_207,test,scholarloop_a_v2_no_rerank,0.1,1.0,0.18181818181818182,1.0,0,0,0.0
